ident,iata_code,type,name,iso_country,latitude_deg,longitude_deg,elevation_ft,runway_count,max_runway,avg_runway
CYPC,YPC,medium_airport,Paulatuk (Nora Aliqatchialuk Ruben) Airport,CA,69.3608381154,-124.075469971,15.0,1,4000.0,4000.0
CYPD,YPS,medium_airport,Port Hawkesbury Airport,CA,45.6567001343,-61.3680992126,377.0,1,5000.0,5000.0
CYPE,YPE,medium_airport,Peace River Airport,CA,56.226898,-117.446999,1873.0,2,5000.0,3450.0
CYPG,YPG,medium_airport,Portage-la-Prairie / Southport Airport,CA,49.903099,-98.273817,885.0,4,7000.0,3961.25
CYPH,YPH,medium_airport,Inukjuak Airport,CA,58.471900939941406,-78.07689666748047,83.0,1,3500.0,3500.0
CYPL,YPL,medium_airport,Pickle Lake Airport,CA,51.4463996887207,-90.21420288085938,1267.0,1,4921.0,4921.0
CYPM,YPM,medium_airport,Pikangikum Airport,CA,51.81969833374024,-93.97329711914062,1114.0,1,3500.0,3500.0
CYPN,YPN,medium_airport,Port Menier Airport,CA,49.83639907836914,-64.2885971069336,167.0,1,4886.0,4886.0
CYPQ,YPQ,medium_airport,Peterborough Municipal Airport,CA,44.23,-78.363297,628.0,2,7000.0,4500.0
CYPR,YPR,medium_airport,Prince Rupert Airport,CA,54.2860984802,-130.445007324,116.0,1,6000.0,6000.0
CYPW,YPW,medium_airport,Powell River Airport,CA,49.83420181274414,-124.5,425.0,1,3627.0,3627.0
CYPX,YPX,medium_airport,Puvirnituq Airport,CA,60.05059814453125,-77.28690338134766,74.0,1,6299.0,6299.0
CYPY,YPY,medium_airport,Fort Chipewyan Airport,CA,58.7672004699707,-111.11699676513672,761.0,1,5000.0,5000.0
CYPZ,YPZ,medium_airport,Burns Lake Airport,CA,54.3764,-125.950996,2343.0,1,5000.0,5000.0
CYQA,YQA,medium_airport,Muskoka Airport,CA,44.974700927734375,-79.30329895019531,925.0,2,6000.0,4090.0
CYQB,YQB,large_airport,Quebec Jean Lesage International Airport,CA,46.7911,-71.393303,244.0,2,9000.0,7350.0
CYQD,YQD,medium_airport,The Pas Airport,CA,53.97140121459961,-101.09100341796876,887.0,1,5901.0,5901.0
CYQF,YQF,medium_airport,Red Deer Regional Airport,CA,52.182201,-113.893997,2968.0,2,7500.0,5474.5
CYQG,YQG,medium_airport,Windsor Airport,CA,42.27560043334961,-82.95559692382812,622.0,2,9000.0,7075.0
CYQH,YQH,medium_airport,Watson Lake Airport,CA,60.11640167236328,-128.82200622558594,2255.0,1,5500.0,5500.0
CYQI,YQI,medium_airport,Yarmouth Airport,CA,43.82690048217773,-66.08809661865234,141.0,2,6000.0,5500.0
CYQK,YQK,medium_airport,Kenora Airport,CA,49.78829956054688,-94.36309814453124,1332.0,1,5800.0,5800.0
CYQL,YQL,medium_airport,Lethbridge County Airport,CA,49.6302986145,-112.800003052,3048.0,2,6500.0,6000.0
CYQM,YQM,medium_airport,Greater Moncton Roméo LeBlanc International Airport,CA,46.112202,-64.678596,232.0,2,10001.0,9000.5
CYQN,YQN,medium_airport,Nakina Airport,CA,50.18280029296875,-86.69640350341797,1057.0,3,3500.0,3300.0
CYQQ,YQQ,medium_airport,Comox Valley Airport / CFB Comox,CA,49.7108,-124.887001,84.0,2,10000.0,7500.0
CYQR,YQR,medium_airport,Regina International Airport,CA,50.43190002441406,-104.66600036621094,1894.0,2,7900.0,7050.0
CYQS,YQS,medium_airport,St Thomas Municipal Airport,CA,42.77000045776367,-81.11080169677734,778.0,3,5013.0,3410.0
CYQT,YQT,medium_airport,Thunder Bay Airport,CA,48.37189865112305,-89.32389831542969,653.0,2,7318.0,6307.5
CYQU,YQU,medium_airport,Grande Prairie Airport,CA,55.1796989441,-118.885002136,2195.0,2,8502.0,7351.0
CYQV,YQV,medium_airport,Yorkton Municipal Airport,CA,51.26470184326172,-102.46199798583984,1635.0,2,4800.0,3900.0
CYQW,YQW,medium_airport,North Battleford Airport,CA,52.769409,-108.243742,1799.0,2,5000.0,3782.5
CYQX,YQX,medium_airport,Gander International Airport / CFB Gander,CA,48.936258,-54.567719,496.0,3,10200.0,6991.666666666667
CYQY,YQY,medium_airport,Sydney / J.A. Douglas McCurdy Airport,CA,46.1614,-60.047798,203.0,2,7070.0,6533.5
CYQZ,YQZ,medium_airport,Quesnel Airport,CA,53.026100158691406,-122.51000213623048,1789.0,1,5500.0,5500.0
CYRB,YRB,medium_airport,Resolute Bay Airport,CA,74.7169036865,-94.9693984985,215.0,1,6500.0,6500.0
CYRI,YRI,medium_airport,Rivière-du-Loup Airport,CA,47.76440048217773,-69.58470153808594,427.0,1,6000.0,6000.0
CYRJ,YRJ,medium_airport,Roberval Airport,CA,48.52000045776367,-72.2656021118164,586.0,1,5000.0,5000.0
CYRL,YRL,medium_airport,Red Lake Airport,CA,51.06689834594727,-93.79309844970705,1265.0,1,5001.0,5001.0
CYRO,YRO,medium_airport,Ottawa / Rockcliffe Airport,CA,45.4603004456,-75.64610290530001,188.0,1,3300.0,3300.0
CYRP,,medium_airport,Ottawa / Carp Airport,CA,45.3191986084,-76.0222015381,382.0,2,3937.0,3071.0
CYRQ,YRQ,medium_airport,Trois-Rivières Airport,CA,46.35279846191406,-72.67939758300781,199.0,1,9006.0,9006.0
CYRS,YRS,medium_airport,Red Sucker Lake Airport,CA,54.16719818115234,-93.55719757080078,729.0,1,3555.0,3555.0
CYRT,YRT,medium_airport,Rankin Inlet Airport,CA,62.8114013672,-92.1157989502,94.0,1,6000.0,6000.0
CYRV,YRV,medium_airport,Revelstoke Airport,CA,50.962245,-118.184258,1459.0,1,4800.0,4800.0
CYSB,YSB,medium_airport,Sudbury Airport,CA,46.625,-80.79889678955078,1141.0,2,6600.0,5800.0
CYSC,YSC,medium_airport,Sherbrooke Airport,CA,45.438599,-71.691399,792.0,2,6000.0,6000.0
CYSF,YSF,medium_airport,Stony Rapids Airport,CA,59.250301361083984,-105.84100341796876,805.0,1,5050.0,5050.0
CYSG,,medium_airport,Saint-Georges Airport,CA,46.096401,-70.714699,893.0,1,5108.0,5108.0
CYSH,YSH,medium_airport,Smiths Falls-Montague (Russ Beach) Airport,CA,44.945801,-75.940598,416.0,2,4000.0,2750.0
CYSJ,YSJ,medium_airport,Saint John Airport,CA,45.31610107421875,-65.89029693603516,357.0,2,7000.0,6050.0
CYSK,YSK,medium_airport,Sanikiluaq Airport,CA,56.5377998352,-79.2466964722,104.0,1,3800.0,3800.0
CYSL,YSL,medium_airport,Saint-Léonard Airport,CA,47.157097,-67.836242,793.0,1,4000.0,4000.0
CYSM,YSM,medium_airport,Fort Smith Airport,CA,60.020302,-111.961998,671.0,2,6000.0,3900.0
CYSN,YCM,medium_airport,Niagara District Airport,CA,43.19169998168945,-79.17169952392578,321.0,3,5000.0,3166.6666666666665
CYSP,YSP,medium_airport,Marathon Airport,CA,48.75529861450195,-86.34439849853516,1035.0,1,3933.0,3933.0
CYSQ,,medium_airport,Atlin Airport,CA,59.576698,-133.669006,2348.0,1,3950.0,3950.0
CYST,YST,medium_airport,St. Theresa Point Airport,CA,53.84560012817383,-94.85189819335938,773.0,1,3400.0,3400.0
CYSU,YSU,medium_airport,Summerside Airport,CA,46.440601,-63.833599,56.0,3,8000.0,6253.333333333333
CYSY,YSY,medium_airport,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,CA,71.9938964844,-125.242996216,282.0,1,4000.0,4000.0
CYTA,YTA,medium_airport,Pembroke Airport,CA,45.86439895629883,-77.25170135498047,529.0,1,5000.0,5000.0
CYTE,YTE,medium_airport,Cape Dorset Airport,CA,64.230003,-76.526703,164.0,1,4000.0,4000.0
CYTF,YTF,medium_airport,Alma Airport,CA,48.50889968869999,-71.64189910889999,445.0,1,4300.0,4300.0
CYTH,YTH,medium_airport,Thompson Airport,CA,55.80110168457031,-97.86419677734376,729.0,2,5800.0,4150.0
CYTL,YTL,medium_airport,Big Trout Lake Airport,CA,53.81779861450195,-89.89689636230469,729.0,1,3900.0,3900.0
CYTQ,YTQ,medium_airport,Tasiujaq Airport,CA,58.66780090332031,-69.95580291748047,122.0,1,3519.0,3519.0
CYTR,YTR,medium_airport,CFB Trenton,CA,44.118900299072266,-77.5280990600586,283.0,2,10000.0,6512.5
CYTS,YTS,medium_airport,Timmins/Victor M. Power,CA,48.5696983337,-81.376701355,967.0,2,6000.0,5451.5
CYTZ,YTZ,medium_airport,Billy Bishop Toronto City Centre Airport,CA,43.627499,-79.396202,252.0,3,3988.0,3233.6666666666665
CYUB,YUB,medium_airport,Tuktoyaktuk / James Gruben Airport,CA,69.433296,-133.026001,15.0,1,5000.0,5000.0
CYUL,YUL,large_airport,Montreal / Pierre Elliott Trudeau International Airport,CA,45.4706001282,-73.7407989502,118.0,3,11000.0,9200.0
CYUT,YUT,medium_airport,Naujaat Airport,CA,66.5214,-86.224701,80.0,1,3400.0,3400.0
CYUX,YUX,medium_airport,Hall Beach Airport,CA,68.7761,-81.2425,30.0,1,5410.0,5410.0
CYUY,YUY,medium_airport,Rouyn Noranda Airport,CA,48.20610046386719,-78.83560180664062,988.0,1,7485.0,7485.0
CYVB,YVB,medium_airport,Bonaventure Airport,CA,48.071098,-65.460297,123.0,1,5985.0,5985.0
CYVC,YVC,medium_airport,La Ronge Airport,CA,55.1514015198,-105.262001038,1242.0,2,5000.0,3698.0
CYVD,,medium_airport,Virden / RJ (Bob) Andrew Field Regional Aerodrome,CA,49.8783,-100.917999,1454.0,1,4000.0,4000.0
CYVK,YVE,medium_airport,Vernon Airport,CA,50.24810028076172,-119.33100128173828,1140.0,1,3360.0,3360.0
CYVM,YVM,medium_airport,Qikiqtarjuaq Airport,CA,67.546232,-64.031754,21.0,1,3800.0,3800.0
CYVO,YVO,medium_airport,Val-d'Or Airport,CA,48.0532989502,-77.7827987671,1107.0,1,10000.0,10000.0
CYVP,YVP,medium_airport,Kuujjuaq Airport,CA,58.096099853515625,-68.4269027709961,129.0,2,6000.0,5500.0
CYVQ,YVQ,medium_airport,Norman Wells Airport,CA,65.28160095214844,-126.7979965209961,238.0,1,5997.0,5997.0
CYVR,YVR,large_airport,Vancouver International Airport,CA,49.193901062,-123.183998108,14.0,4,11500.0,8060.0
CYVV,YVV,medium_airport,Wiarton Airport,CA,44.7458,-81.107201,729.0,2,5021.0,4060.5
CYVZ,YVZ,medium_airport,Deer Lake Airport,CA,52.655799865722656,-94.0614013671875,1092.0,1,3500.0,3500.0
CYWA,YWA,medium_airport,Petawawa Airport,CA,45.95220184326172,-77.31919860839844,427.0,1,3800.0,3800.0
CYWG,YWG,large_airport,Winnipeg / James Armstrong Richardson International Airport,CA,49.9099998474,-97.2398986816,783.0,3,11000.0,8066.666666666667
CYWJ,YWJ,medium_airport,Déline Airport,CA,65.211098,-123.435997,703.0,1,3933.0,3933.0
CYWK,YWK,medium_airport,Wabush Airport,CA,52.92190170288086,-66.8644027709961,1808.0,1,6002.0,6002.0
CYWL,YWL,medium_airport,Williams Lake Airport,CA,52.1831016541,-122.054000854,3085.0,1,7000.0,7000.0
CYWP,YWP,medium_airport,Webequie Airport,CA,52.9593933975,-87.3748683929,685.0,1,3500.0,3500.0
CYWY,YWY,medium_airport,Wrigley Airport,CA,63.20940017700195,-123.43699645996094,489.0,1,3500.0,3500.0
CYXC,YXC,medium_airport,Cranbrook/Canadian Rockies International Airport,CA,49.610801696777,-115.78199768066,3082.0,1,6000.0,6000.0
CYXE,YXE,medium_airport,Saskatoon John G. Diefenbaker International Airport,CA,52.17079925537109,-106.6999969482422,1653.0,2,8300.0,7250.0
CYXH,YXH,medium_airport,Medicine Hat Regional Airport,CA,50.018902,-110.721001,2352.0,2,5000.0,3910.0
CYXJ,YXJ,medium_airport,Fort St John Airport,CA,56.238098,-120.739998,2280.0,2,6900.0,6800.0
CYXK,YXK,medium_airport,Rimouski Airport,CA,48.47809982299805,-68.49690246582031,82.0,1,4600.0,4600.0
CYXL,YXL,medium_airport,Sioux Lookout Airport,CA,50.11389923095703,-91.9052963256836,1258.0,2,5300.0,3750.0
CYXN,YXN,medium_airport,Whale Cove Airport,CA,62.24000167849999,-92.5980987549,40.0,1,4000.0,4000.0
CYXP,YXP,medium_airport,Pangnirtung Airport,CA,66.1449966431,-65.71360015869999,75.0,1,2920.0,2920.0
CYXQ,YXQ,medium_airport,Beaver Creek Airport,CA,62.410301208496094,-140.86700439453125,2131.0,1,3370.0,3370.0
CYXR,YXR,medium_airport,Earlton (Timiskaming Regional) Airport,CA,47.6974006546,-79.8473453522,800.0,2,5998.0,4508.5
CYXS,YXS,medium_airport,Prince George Airport,CA,53.8894004822,-122.679000854,2267.0,3,11450.0,6949.0
CYXT,YXT,medium_airport,Northwest Regional Airport Terrace-Kitimat,CA,54.468498,-128.576009,713.0,2,7497.0,6435.0
CYXU,YXU,medium_airport,London Airport,CA,43.035599,-81.1539,912.0,2,8800.0,7550.0
CYXX,YXX,large_airport,Abbotsford International Airport,CA,49.025299,-122.361,195.0,3,9600.0,5476.0
CYXY,YXY,medium_airport,Whitehorse / Erik Nielsen International Airport,CA,60.709599,-135.067001,2317.0,3,9497.0,5190.666666666667
CYXZ,YXZ,medium_airport,Wawa Airport,CA,47.96670150756836,-84.78669738769531,942.0,1,4429.0,4429.0
CYYB,YYB,medium_airport,North Bay Jack Garland Airport,CA,46.363602,-79.422798,1215.0,3,10000.0,5658.0
CYYC,YYC,large_airport,Calgary International Airport,CA,51.113899231,-114.019996643,3557.0,4,14000.0,10218.75
CYYD,YYD,medium_airport,Smithers Airport,CA,54.82469940185547,-127.18299865722656,1712.0,1,5000.0,5000.0
CYYE,YYE,medium_airport,Fort Nelson Airport,CA,58.8363990784,-122.597000122,1253.0,2,6400.0,5234.0
CYYF,YYF,medium_airport,Penticton Airport,CA,49.46310043334961,-119.60199737548828,1129.0,1,6000.0,6000.0
CYYG,YYG,medium_airport,Charlottetown Airport,CA,46.290000915527344,-63.12110137939453,160.0,2,7002.0,7001.0
CYYH,YYH,medium_airport,Taloyoak Airport,CA,69.5467,-93.576698,92.0,1,4020.0,4020.0
CYYJ,YYJ,large_airport,Victoria International Airport,CA,48.6469,-123.426003,63.0,3,7000.0,5676.0
CYYL,YYL,medium_airport,Lynn Lake Airport,CA,56.86389923095703,-101.07599639892578,1170.0,2,5000.0,3760.0
CYYN,YYN,medium_airport,Swift Current Airport,CA,50.2919006348,-107.691001892,2680.0,2,4250.0,3375.0
CYYQ,YYQ,medium_airport,Churchill Airport,CA,58.739200592041016,-94.06500244140624,94.0,2,9200.0,6600.0
CYYR,YYR,medium_airport,Goose Bay Airport,CA,53.3191986084,-60.4258003235,160.0,2,11046.0,10313.0
CYYT,YYT,large_airport,St. John's International Airport,CA,47.618598938,-52.7518997192,461.0,3,8502.0,6845.0
CYYU,YYU,medium_airport,Kapuskasing Airport,CA,49.41389846801758,-82.46749877929688,743.0,2,5500.0,4545.0
CYYW,YYW,medium_airport,Armstrong Airport,CA,50.29029846191406,-88.90969848632812,1058.0,2,4000.0,3470.0
CYYY,YYY,medium_airport,Mont Joli Airport,CA,48.60860061645508,-68.20809936523438,172.0,2,6000.0,4967.0
CYYZ,YYZ,large_airport,Lester B. Pearson International Airport,CA,43.6772003174,-79.63059997559999,569.0,5,11120.0,9991.0
CYZD,,medium_airport,Downsview Airport,CA,43.7425,-79.465599,652.0,2,7003.0,5083.5
CYZE,YZE,medium_airport,Gore Bay Manitoulin Airport,CA,45.8853,-82.567802,623.0,1,4900.0,4900.0
CYZF,YZF,medium_airport,Yellowknife International Airport,CA,62.462799,-114.440002,675.0,2,7500.0,6250.0
CYZG,YZG,medium_airport,Salluit Airport,CA,62.17940139770508,-75.66719818115234,743.0,1,3500.0,3500.0
CYZH,YZH,medium_airport,Slave Lake Airport,CA,55.2930984497,-114.777000427,1912.0,1,5561.0,5561.0
CYZP,YZP,medium_airport,Sandspit Airport,CA,53.25429916379999,-131.813995361,21.0,1,5120.0,5120.0
CYZR,YZR,medium_airport,Chris Hadfield Airport,CA,42.9994010925293,-82.30889892578125,594.0,2,5100.0,4044.5
CYZS,YZS,medium_airport,Coral Harbour Airport,CA,64.1932983398,-83.3593978882,210.0,1,5000.0,5000.0
CYZT,YZT,medium_airport,Port Hardy Airport,CA,50.68059921264648,-127.36699676513672,71.0,3,5000.0,4333.333333333333
CYZU,YZU,medium_airport,Whitecourt Airport,CA,54.14390182495117,-115.78700256347656,2567.0,1,5800.0,5800.0
CYZV,YZV,medium_airport,Sept-Îles Airport,CA,50.22330093383789,-66.2656021118164,180.0,3,6552.0,6074.333333333333
CYZW,YZW,medium_airport,Teslin Airport,CA,60.17279815673828,-132.7429962158203,2313.0,1,5000.0,5000.0
CYZX,YZX,medium_airport,CFB Greenwood,CA,44.98440170288086,-64.91690063476562,92.0,2,8000.0,8000.0
CYZY,,medium_airport,Mackenzie Airport,CA,55.304402,-123.132004,2264.0,1,5000.0,5000.0
CZAC,ZAC,medium_airport,York Landing Airport,CA,56.08940124511719,-96.08920288085938,621.0,1,3395.0,3395.0
CZAM,YSN,medium_airport,Shuswap Regional Airport,CA,50.682802,-119.228996,1751.0,1,4260.0,4260.0
CZBB,YDT,medium_airport,Boundary Bay Airport,CA,49.0742,-123.012001,6.0,3,5606.0,5358.666666666667
CZBD,ILF,medium_airport,Ilford Airport,CA,56.05163,-95.620523,642.0,1,3000.0,3000.0
CZBF,ZBF,medium_airport,Bathurst Airport,CA,47.6297,-65.738899,193.0,1,4500.0,4500.0
CZBM,ZBM,medium_airport,Bromont (Roland Désourdy) Airport,CA,45.290798,-72.741402,375.0,2,5000.0,4100.0
CZEE,KES,medium_airport,Kelsey Airport,CA,56.0374984741,-96.5096969604,600.0,1,2590.0,2590.0
CZEM,ZEM,medium_airport,Eastmain River Airport,CA,52.22639846801758,-78.52249908447266,24.0,1,3510.0,3510.0
CZFA,ZFA,medium_airport,Faro Airport,CA,62.20750045776367,-133.37600708007812,2351.0,1,4000.0,4000.0
CZFD,ZFD,medium_airport,Fond-Du-Lac Airport,CA,59.33440017700195,-107.18199920654295,814.0,1,3800.0,3800.0
CZFG,XPK,medium_airport,Pukatawagan Airport,CA,55.7491989136,-101.26599884,958.0,1,3000.0,3000.0
CZFM,ZFM,medium_airport,Fort Mcpherson Airport,CA,67.40750122070312,-134.86099243164062,116.0,1,3500.0,3500.0
CZFN,ZFN,medium_airport,Tulita Airport,CA,64.909697,-125.572998,332.0,1,3935.0,3935.0
CZGF,ZGF,medium_airport,Grand Forks Airport,CA,49.015598,-118.431,1720.0,1,4300.0,4300.0
CZGI,ZGI,medium_airport,Gods River Airport,CA,54.83969879150391,-94.07859802246094,627.0,1,3540.0,3540.0
CZGR,ZGR,medium_airport,Little Grand Rapids Airport,CA,52.04560089111328,-95.4657974243164,1005.0,1,2800.0,2800.0
CZJG,ZJG,medium_airport,Jenpeg Airport,CA,54.51890182495117,-98.0460968017578,729.0,1,3800.0,3800.0
CZJN,ZJN,medium_airport,Swan River Airport,CA,52.120602,-101.236,1100.0,2,3933.0,2941.5
CZKE,ZKE,medium_airport,Kashechewan Airport,CA,52.282501220703125,-81.67780303955078,35.0,1,3500.0,3500.0
CZLQ,YTD,medium_airport,Thicket Portage Airport,CA,55.31890106201172,-97.70780181884766,678.0,1,2220.0,2220.0
CZMD,MSA,medium_airport,Muskrat Dam Airport,CA,53.44139862060547,-91.76280212402344,911.0,1,3500.0,3500.0
CZMN,PIW,medium_airport,Pikwitonei Airport,CA,55.58890151977539,-97.16419982910156,630.0,1,2200.0,2200.0
CZMT,ZMT,medium_airport,Masset Airport,CA,54.02750015258789,-132.125,25.0,1,5000.0,5000.0
CZNG,XPP,medium_airport,Poplar River Airport,CA,52.9965258788,-97.2741937637,728.0,1,2500.0,2500.0
CZPB,ZPB,medium_airport,Sachigo Lake Airport,CA,53.8911018371582,-92.19640350341795,876.0,1,3500.0,3500.0
CZPC,WPC,medium_airport,Pincher Creek Airport,CA,49.520599365200006,-113.997001648,3903.0,1,6600.0,6600.0
CZRJ,ZRJ,medium_airport,Round Lake (Weagamow Lake) Airport,CA,52.94359970092773,-91.31279754638672,974.0,1,3500.0,3500.0
CZSJ,ZSJ,medium_airport,Sandy Lake Airport,CA,53.06420135498047,-93.34439849853516,951.0,1,3500.0,3500.0
CZSN,XSI,medium_airport,South Indian Lake Airport,CA,56.7928009033,-98.9072036743,951.0,1,3509.0,3509.0
CZST,ZST,medium_airport,Stewart Airport,CA,55.935410448,-129.982434511,24.0,1,3900.0,3900.0
CZTM,ZTM,medium_airport,Shamattawa Airport,CA,55.8656005859375,-92.0813980102539,289.0,1,4006.0,4006.0
CZUC,ZUC,medium_airport,Ignace Municipal Airport,CA,49.428204,-91.720418,1435.0,1,3512.0,3512.0
CZWH,XLB,medium_airport,Lac Brochet Airport,CA,58.6175003052,-101.46900177,1211.0,1,3500.0,3500.0
CZWL,ZWL,medium_airport,Wollaston Lake Airport,CA,58.10689926147461,-103.1719970703125,1360.0,1,3800.0,3800.0
DAAB,QLD,medium_airport,Blida Airport,DZ,36.503601,2.81417,535.0,1,5833.0,5833.0
DAAD,BUJ,medium_airport,Bou Saada Airport,DZ,35.3325,4.20639,1506.0,1,7218.0,7218.0
DAAE,BJA,medium_airport,Soummam–Abane Ramdane Airport,DZ,36.711952,5.069804,20.0,1,7874.0,7874.0
DAAG,ALG,large_airport,Houari Boumediene Airport,DZ,36.693886,3.214531,82.0,2,11483.0,11483.0
DAAJ,DJG,medium_airport,Djanet Inedbirene Airport,DZ,24.292801,9.45244,3176.0,2,9843.0,8858.5
DAAK,,medium_airport,Boufarik Air Base,DZ,36.545799,2.87611,335.0,1,11883.0,11883.0
DAAP,VVZ,medium_airport,Illizi Takhamalt Airport,DZ,26.723499,8.62265,1778.0,1,9843.0,9843.0
DAAS,QSF,medium_airport,Ain Arnat Airport,DZ,36.178100585900005,5.32449007034,3360.0,1,9498.0,9498.0
DAAT,TMR,medium_airport,Aguenar – Hadj Bey Akhamok Airport,DZ,22.811501,5.45108,4518.0,2,11811.0,10991.0
DAAV,GJL,medium_airport,Jijel Ferhat Abbas Airport,DZ,36.795101,5.87361,36.0,1,7874.0,7874.0
DAAY,MZW,medium_airport,Mecheria Airport,DZ,33.535900116,-0.242353007197,3855.0,2,11780.0,10608.0
DAAZ,,medium_airport,Relizane Airport,DZ,35.752955,0.625877,282.0,1,4265.0,4265.0
DABB,AAE,medium_airport,Annaba Rabah Bitat Airport,DZ,36.826781,7.81334,16.0,2,9843.0,8678.0
DABC,CZL,medium_airport,Mohamed Boudiaf International Airport,DZ,36.2760009765625,6.620389938354492,2265.0,2,9843.0,8858.5
DABS,TEE,medium_airport,Cheikh Larbi Tébessi Airport,DZ,35.4315986633,8.12071990967,2661.0,2,9843.0,8858.5
DABT,BLJ,medium_airport,Batna Mostefa Ben Boulaid Airport,DZ,35.752102,6.30859,2697.0,1,9843.0,9843.0
DAFH,HRM,medium_airport,Hassi R'Mel Airport,DZ,32.930401,3.31154,2540.0,2,9835.0,7265.0
DAOB,TID,medium_airport,Abdelhafid Boussouf Bou Chekif Airport,DZ,35.341099,1.46315,3245.0,1,9843.0,9843.0
DAOF,TIN,medium_airport,Tindouf Airport,DZ,27.7003993988,-8.167099952700001,1453.0,2,9840.0,9840.0
DAOI,CFK,medium_airport,Chlef Aboubakr Belkaid International Airport,DZ,36.217166,1.342237,463.0,1,5413.0,5413.0
DAOL,TAF,medium_airport,Oran Tafraoui Airport,DZ,35.5424,-0.532278,367.0,1,9037.0,9037.0
DAON,TLM,medium_airport,Zenata – Messali El Hadj Airport,DZ,35.013426,-1.457191,814.0,1,8530.0,8530.0
DAOO,ORN,medium_airport,Oran Es-Sénia (Ahmed Ben Bella) International Airport,DZ,35.623901,-0.621183,295.0,2,11811.0,10827.0
DAOR,CBH,medium_airport,Béchar Boudghene Ben Ali Lotfi Airport,DZ,31.64570045471192,-2.269860029220581,2661.0,2,12245.0,11042.5
DAOV,MUW,medium_airport,Ghriss Airport,DZ,35.207699,0.147142,1686.0,1,5577.0,5577.0
DAUA,AZR,medium_airport,Touat Cheikh Sidi Mohamed Belkebir Airport,DZ,27.837601,-0.186414,919.0,1,9843.0,9843.0
DAUB,BSK,medium_airport,Biskra - Mohamed Khider Airport,DZ,34.793301,5.73823,289.0,1,9469.0,9469.0
DAUE,ELG,medium_airport,El Golea Airport,DZ,30.580732,2.861595,1306.0,2,9843.0,7874.5
DAUG,GHA,medium_airport,Noumérat - Moufdi Zakaria Airport,DZ,32.384102,3.79411,1512.0,2,10171.0,9022.5
DAUH,HME,medium_airport,Hassi Messaoud-Oued Irara Krim Belkacem Airport,DZ,31.673,6.14044,463.0,1,9843.0,9843.0
DAUI,INZ,medium_airport,In Salah Airport,DZ,27.250999,2.51202,896.0,1,9843.0,9843.0
DAUK,TGR,medium_airport,Touggourt Sidi Madhi Airport,DZ,33.067799,6.08867,279.0,1,9843.0,9843.0
DAUL,LOO,medium_airport,Laghouat - Molay Ahmed Medeghri Airport,DZ,33.7644,2.92834,2510.0,2,12486.0,12481.5
DAUO,ELU,medium_airport,Guemar Airport,DZ,33.5113983154,6.77679014206,203.0,2,9843.0,8202.5
DAUT,TMX,medium_airport,Timimoun Airport,DZ,29.237101,0.276033,1027.0,1,9843.0,9843.0
DAUU,OGX,medium_airport,Ain Beida Airport,DZ,31.9172,5.41278,492.0,2,10171.0,10007.0
DAUZ,IAM,medium_airport,Zarzaitine - In Aménas Airport,DZ,28.0515,9.64291,1847.0,2,9843.0,8530.5
